observation.state,action,observation.drive.linear,observation.drive.angular,timestamp,frame_index,episode_index,index,task_index,topic
"[-0.003420845333908886, 0.5237384019384584, -0.5233544295030197, 0.07607890209443283, 0.38943531599749476, 0.12278391287780109, 0.0]","[-0.003420845333908886, 0.5237384019384584, -0.5233544295030197, 0.07607890209443283, 0.38943531599749476, 0.12278391287780109, 0.0]",0.0,0.0,1779641486.3093317,16,0,16,0,idle
"[-0.003420845333908886, 0.5237384019384584, -0.5233544295030197, 0.07607890209443283, 0.38943531599749476, 0.12278391287780109, 0.0]","[-0.003420845333908886, 0.5237384019384584, -0.5233544295030197, 0.07607890209443283, 0.38943531599749476, 0.12278391287780109, 0.0]",0.0,0.0,1779641486.359729,17,0,17,0,idle
"[-0.003420845333908886, 0.5237384019384584, -0.5233544295030197, 0.07607890209443283, 0.38943531599749476, 0.12278391287780109, 0.0]","[-0.003420845333908886, 0.5237384019384584, -0.5233544295030197, 0.07607890209443283, 0.38943531599749476, 0.12278391287780109, 0.0]",0.0,0.0,1779641486.4101894,18,0,18,0,idle
"[-0.003420845333908886, 0.5237384019384584, -0.5233544295030197, 0.07607890209443283, 0.38943531599749476, 0.12278391287780109, 0.0]","[-0.003420845333908886, 0.5237384019384584, -0.5233544295030197, 0.07607890209443283, 0.38943531599749476, 0.12278391287780109, 0.0]",0.0,0.0,1779641486.4607704,19,0,19,0,idle
"[-0.003420845333908886, 0.5237384019384584, -0.5233544295030197, 0.07607890209443283, 0.38943531599749476, 0.12278391287780109, 0.0]","[-0.003420845333908886, 0.5237384019384584, -0.5233544295030197, 0.07607890209443283, 0.38943531599749476, 0.12278391287780109, 0.0]",0.0,0.0,1779641486.5109732,20,0,20,0,idle
"[-0.003420845333908886, 0.5237384019384584, -0.5233544295030197, 0.07607890209443283, 0.38943531599749476, 0.12278391287780109, 0.0]","[-0.003420845333908886, 0.5237384019384584, -0.5233544295030197, 0.07607890209443283, 0.38943531599749476, 0.12278391287780109, 0.0]",0.0,0.0,1779641486.561594,21,0,21,0,idle
"[-0.003420845333908886, 0.5237384019384584, -0.5233544295030197, 0.07607890209443283, 0.38943531599749476, 0.12278391287780109, 0.0]","[-0.003420845333908886, 0.5237384019384584, -0.5233544295030197, 0.07607890209443283, 0.38943531599749476, 0.12278391287780109, 0.0]",0.0,0.0,1779641486.6118603,22,0,22,0,idle
"[-0.003420845333908886, 0.5237384019384584, -0.5233544295030197, 0.07607890209443283, 0.38943531599749476, 0.12278391287780109, 0.0]","[-0.003420845333908886, 0.5237384019384584, -0.5233544295030197, 0.07607890209443283, 0.38943531599749476, 0.12278391287780109, 0.0]",0.0,0.0,1779641486.6623797,23,0,23,0,idle
"[-0.003420845333908886, 0.5237384019384584, -0.5233544295030197, 0.07607890209443283, 0.38943531599749476, 0.12278391287780109, 0.0]","[-0.003420845333908886, 0.5237384019384584, -0.5233544295030197, 0.07607890209443283, 0.38943531599749476, 0.12278391287780109, 0.0]",0.0,0.0,1779641486.7126703,24,0,24,0,idle
"[-0.003420845333908886, 0.5237384019384584, -0.5233544295030197, 0.07607890209443283, 0.38943531599749476, 0.12278391287780109, 0.0]","[-0.003420845333908886, 0.5237384019384584, -0.5233544295030197, 0.07607890209443283, 0.38943531599749476, 0.12278391287780109, 0.0]",0.0,0.0,1779641486.763198,25,0,25,0,idle
"[-0.003420845333908886, 0.5237384019384584, -0.5233544295030197, 0.07607890209443283, 0.38943531599749476, 0.12278391287780109, 0.0]","[-0.003420845333908886, 0.5237384019384584, -0.5233544295030197, 0.07607890209443283, 0.38943531599749476, 0.12278391287780109, 0.0]",0.0,0.0,1779641486.8135061,26,0,26,0,idle
"[-0.003420845333908886, 0.5237384019384584, -0.5233544295030197, 0.07607890209443283, 0.38943531599749476, 0.12278391287780109, 0.0]","[-0.003420845333908886, 0.5237384019384584, -0.5233544295030197, 0.07607890209443283, 0.38943531599749476, 0.12278391287780109, 0.0]",0.0,0.0,1779641486.8640645,27,0,27,0,idle
"[-0.003420845333908886, 0.5237384019384584, -0.5233544295030197, 0.07607890209443283, 0.38943531599749476, 0.12278391287780109, 0.0]","[-0.003420845333908886, 0.5237384019384584, -0.5233544295030197, 0.07607890209443283, 0.38943531599749476, 0.12278391287780109, 0.0]",0.0,0.0,1779641486.9145439,28,0,28,0,idle
"[-0.003420845333908886, 0.5237384019384584, -0.5233544295030197, 0.07607890209443283, 0.38943531599749476, 0.12278391287780109, 0.0]","[-0.003420845333908886, 0.5237384019384584, -0.5233544295030197, 0.07607890209443283, 0.38943531599749476, 0.12278391287780109, 0.0]",0.0,0.0,1779641486.9647593,29,0,29,0,idle
"[-0.003420845333908886, 0.5237384019384584, -0.5233544295030197, 0.07607890209443283, 0.38943531599749476, 0.12278391287780109, 0.0]","[-0.003420845333908886, 0.5237384019384584, -0.5233544295030197, 0.07607890209443283, 0.38943531599749476, 0.12278391287780109, 0.0]",0.0,0.0,1779641487.0152023,30,0,30,0,idle
"[-0.003420845333908886, 0.5237384019384584, -0.5233544295030197, 0.07607890209443283, 0.38943531599749476, 0.12278391287780109, 0.0]","[-0.003420845333908886, 0.5237384019384584, -0.5233544295030197, 0.07607890209443283, 0.38943531599749476, 0.12278391287780109, 0.0]",0.0,0.0,1779641487.0657825,31,0,31,0,idle
"[-0.003420845333908886, 0.5237384019384584, -0.5233544295030197, 0.07607890209443283, 0.38943531599749476, 0.12278391287780109, 0.0]","[-0.003420845333908886, 0.5237384019384584, -0.5233544295030197, 0.07607890209443283, 0.38943531599749476, 0.12278391287780109, 0.0]",0.0,0.0,1779641487.1160574,32,0,32,0,idle
"[-0.003420845333908886, 0.5237384019384584, -0.5233544295030197, 0.07607890209443283, 0.38943531599749476, 0.12278391287780109, 0.0]","[-0.003420845333908886, 0.5237384019384584, -0.5233544295030197, 0.07607890209443283, 0.38943531599749476, 0.12278391287780109, 0.0]",0.0,0.0,1779641487.166471,33,0,33,0,idle
"[-0.003420845333908886, 0.5237384019384584, -0.5233544295030197, 0.07607890209443283, 0.38943531599749476, 0.12278391287780109, 0.0]","[-0.003420845333908886, 0.5237384019384584, -0.5233544295030197, 0.07607890209443283, 0.38943531599749476, 0.12278391287780109, 0.0]",0.0,0.0,1779641487.2168765,34,0,34,0,idle
"[-0.003420845333908886, 0.5237384019384584, -0.5233544295030197, 0.07607890209443283, 0.38943531599749476, 0.12278391287780109, 0.0]","[-0.003420845333908886, 0.5237384019384584, -0.5233544295030197, 0.07607890209443283, 0.38943531599749476, 0.12278391287780109, 0.0]",0.0,0.0,1779641487.267263,35,0,35,0,idle
"[-0.003420845333908886, 0.5237384019384584, -0.5233544295030197, 0.07607890209443283, 0.38943531599749476, 0.12278391287780109, 0.0]","[-0.003420845333908886, 0.5237384019384584, -0.5233544295030197, 0.07607890209443283, 0.38943531599749476, 0.12278391287780109, 0.0]",0.0,0.0,1779641487.3177147,36,0,36,0,idle
"[-0.003420845333908886, 0.5237384019384584, -0.5233544295030197, 0.07607890209443283, 0.38943531599749476, 0.12278391287780109, 0.0]","[-0.003420845333908886, 0.5237384019384584, -0.5233544295030197, 0.07607890209443283, 0.38943531599749476, 0.12278391287780109, 0.0]",0.0,0.0,1779641487.3681014,37,0,37,0,idle
"[-0.003420845333908886, 0.5237384019384584, -0.5233544295030197, 0.07607890209443283, 0.38943531599749476, 0.12278391287780109, 0.0]","[-0.003420845333908886, 0.5237384019384584, -0.5233544295030197, 0.07607890209443283, 0.38943531599749476, 0.12278391287780109, 0.0]",0.0,0.0,1779641487.4185297,38,0,38,0,idle
"[-0.003420845333908886, 0.5237384019384584, -0.5233544295030197, 0.07607890209443283, 0.38943531599749476, 0.12278391287780109, 0.0]","[-0.003420845333908886, 0.5237384019384584, -0.5233544295030197, 0.07607890209443283, 0.38943531599749476, 0.12278391287780109, 0.0]",0.0,0.0,1779641487.468908,39,0,39,0,idle
"[-0.003420845333908886, 0.5237384019384584, -0.5233544295030197, 0.07607890209443283, 0.38943531599749476, 0.12278391287780109, 0.0]","[-0.003420845333908886, 0.5237384019384584, -0.5233544295030197, 0.07607890209443283, 0.38943531599749476, 0.12278391287780109, 0.0]",0.0,0.0,1779641487.5193174,40,0,40,0,idle
"[-0.003420845333908886, 0.5237384019384584, -0.5233544295030197, 0.07607890209443283, 0.38943531599749476, 0.12278391287780109, 0.0]","[-0.003420845333908886, 0.5237384019384584, -0.5233544295030197, 0.07607890209443283, 0.38943531599749476, 0.12278391287780109, 0.0]",0.0,0.0,1779641487.5697556,41,0,41,0,idle
"[-0.003420845333908886, 0.5237384019384584, -0.5233544295030197, 0.07607890209443283, 0.38943531599749476, 0.12278391287780109, 0.0]","[-0.003420845333908886, 0.5237384019384584, -0.5233544295030197, 0.07607890209443283, 0.38943531599749476, 0.12278391287780109, 0.0]",0.0,0.0,1779641487.6201417,42,0,42,0,idle
"[-0.003420845333908886, 0.5237384019384584, -0.5233544295030197, 0.07607890209443283, 0.38943531599749476, 0.12278391287780109, 0.0]","[-0.003420845333908886, 0.5237384019384584, -0.5233544295030197, 0.07607890209443283, 0.38943531599749476, 0.12278391287780109, 0.0]",0.0,0.0,1779641487.6705372,43,0,43,0,idle
"[-0.003420845333908886, 0.5237384019384584, -0.5233544295030197, 0.07607890209443283, 0.38943531599749476, 0.12278391287780109, 0.0]","[-0.003420845333908886, 0.5237384019384584, -0.5233544295030197, 0.07607890209443283, 0.38943531599749476, 0.12278391287780109, 0.0]",0.0,0.0,1779641487.7211218,44,0,44,0,idle
"[-0.003420845333908886, 0.5237384019384584, -0.5233544295030197, 0.07607890209443283, 0.38943531599749476, 0.12278391287780109, 0.0]","[-0.003420845333908886, 0.5237384019384584, -0.5233544295030197, 0.07607890209443283, 0.38943531599749476, 0.12278391287780109, 0.0]",0.0,0.0,1779641487.7714298,45,0,45,0,idle
"[-0.003420845333908886, 0.5237384019384584, -0.5233544295030197, 0.07607890209443283, 0.38943531599749476, 0.12278391287780109, 0.0]","[-0.003420845333908886, 0.5237384019384584, -0.5233544295030197, 0.07607890209443283, 0.38943531599749476, 0.12278391287780109, 0.0]",0.0,0.0,1779641487.821738,46,0,46,0,idle
"[-0.003420845333908886, 0.5237384019384584, -0.5233544295030197, 0.07607890209443283, 0.38943531599749476, 0.12278391287780109, 0.0]","[-0.003420845333908886, 0.5237384019384584, -0.5233544295030197, 0.07607890209443283, 0.38943531599749476, 0.12278391287780109, 0.0]",0.0,0.0,1779641487.8722973,47,0,47,0,idle
"[-0.003420845333908886, 0.5237384019384584, -0.5233544295030197, 0.07607890209443283, 0.38943531599749476, 0.12278391287780109, 0.0]","[-0.003420845333908886, 0.5237384019384584, -0.5233544295030197, 0.07607890209443283, 0.38943531599749476, 0.12278391287780109, 0.0]",0.0,0.0,1779641487.9226036,48,0,48,0,idle
"[-0.003420845333908886, 0.5237384019384584, -0.5233544295030197, 0.07607890209443283, 0.38943531599749476, 0.12278391287780109, 0.0]","[-0.003420845333908886, 0.5237384019384584, -0.5233544295030197, 0.07607890209443283, 0.38943531599749476, 0.12278391287780109, 0.0]",0.0,0.0,1779641487.973037,49,0,49,0,idle
"[-0.003420845333908886, 0.5237384019384584, -0.5233544295030197, 0.07607890209443283, 0.38943531599749476, 0.12278391287780109, 0.0]","[-0.003420845333908886, 0.5237384019384584, -0.5233544295030197, 0.07607890209443283, 0.38943531599749476, 0.12278391287780109, 0.0]",0.0,0.0,1779641488.0234141,50,0,50,0,idle
"[-0.003420845333908886, 0.5237384019384584, -0.5233544295030197, 0.07607890209443283, 0.38943531599749476, 0.12278391287780109, 0.0]","[-0.003420845333908886, 0.5237384019384584, -0.5233544295030197, 0.07607890209443283, 0.38943531599749476, 0.12278391287780109, 0.0]",0.0,0.0,1779641488.0738857,51,0,51,0,idle
"[-0.003420845333908886, 0.5237384019384584, -0.5233544295030197, 0.07607890209443283, 0.38943531599749476, 0.12278391287780109, 0.0]","[-0.003420845333908886, 0.5237384019384584, -0.5233544295030197, 0.07607890209443283, 0.38943531599749476, 0.12278391287780109, 0.0]",0.0,0.0,1779641488.124285,52,0,52,0,idle
"[-0.003420845333908886, 0.5237384019384584, -0.5233544295030197, 0.07607890209443283, 0.38943531599749476, 0.12278391287780109, 0.0]","[-0.003420845333908886, 0.5237384019384584, -0.5233544295030197, 0.07607890209443283, 0.38943531599749476, 0.12278391287780109, 0.0]",0.0,0.0,1779641488.174696,53,0,53,0,idle
"[-0.003420845333908886, 0.5237384019384584, -0.5233544295030197, 0.07607890209443283, 0.38943531599749476, 0.12278391287780109, 0.0]","[-0.003420845333908886, 0.5237384019384584, -0.5233544295030197, 0.07607890209443283, 0.38943531599749476, 0.12278391287780109, 0.0]",0.0,0.0,1779641488.22502,54,0,54,0,idle
"[-0.003420845333908886, 0.5237384019384584, -0.5233544295030197, 0.07607890209443283, 0.38943531599749476, 0.12278391287780109, 0.0]","[-0.003420845333908886, 0.5237384019384584, -0.5233544295030197, 0.07607890209443283, 0.38943531599749476, 0.12278391287780109, 0.0]",0.0,0.0,1779641488.2756095,55,0,55,0,idle
"[-0.003420845333908886, 0.5237384019384584, -0.5233544295030197, 0.07607890209443283, 0.38943531599749476, 0.12278391287780109, 0.0]","[-0.003420845333908886, 0.5237384019384584, -0.5233544295030197, 0.07607890209443283, 0.38943531599749476, 0.12278391287780109, 0.0]",0.0,0.0,1779641488.3260336,56,0,56,0,idle
"[-0.003420845333908886, 0.5237384019384584, -0.5233544295030197, 0.07607890209443283, 0.38943531599749476, 0.12278391287780109, 0.0]","[-0.003420845333908886, 0.5237384019384584, -0.5233544295030197, 0.07607890209443283, 0.38943531599749476, 0.12278391287780109, 0.0]",0.0,0.0,1779641488.3763921,57,0,57,0,idle
"[-0.003420845333908886, 0.5237384019384584, -0.5233544295030197, 0.07607890209443283, 0.38943531599749476, 0.12278391287780109, 0.0]","[-0.003420845333908886, 0.5237384019384584, -0.5233544295030197, 0.07607890209443283, 0.38943531599749476, 0.12278391287780109, 0.0]",0.0,0.0,1779641488.4267235,58,0,58,0,idle
"[-0.003420845333908886, 0.5237384019384584, -0.5233544295030197, 0.07607890209443283, 0.38943531599749476, 0.12278391287780109, 0.0]","[-0.003420845333908886, 0.5237384019384584, -0.5233544295030197, 0.07607890209443283, 0.38943531599749476, 0.12278391287780109, 0.0]",0.0,0.0,1779641488.477153,59,0,59,0,idle
"[-0.003420845333908886, 0.5237384019384584, -0.5233544295030197, 0.07607890209443283, 0.38943531599749476, 0.12278391287780109, 0.0]","[-0.003420845333908886, 0.5237384019384584, -0.5233544295030197, 0.07607890209443283, 0.38943531599749476, 0.12278391287780109, 0.0]",0.0,0.0,1779641488.527564,60,0,60,0,idle
"[-0.003420845333908886, 0.5237384019384584, -0.5233544295030197, 0.07607890209443283, 0.38943531599749476, 0.12278391287780109, 0.0]","[-0.003420845333908886, 0.5237384019384584, -0.5233544295030197, 0.07607890209443283, 0.38943531599749476, 0.12278391287780109, 0.0]",0.0,0.0,1779641488.5780923,61,0,61,0,idle
"[-0.003420845333908886, 0.5237384019384584, -0.5233544295030197, 0.07607890209443283, 0.38943531599749476, 0.12278391287780109, 0.0]","[-0.003420845333908886, 0.5237384019384584, -0.5233544295030197, 0.07607890209443283, 0.38943531599749476, 0.12278391287780109, 0.0]",0.0,0.0,1779641488.6285012,62,0,62,0,idle
"[-0.003420845333908886, 0.5237384019384584, -0.5233544295030197, 0.07607890209443283, 0.38943531599749476, 0.12278391287780109, 0.0]","[-0.003420845333908886, 0.5237384019384584, -0.5233544295030197, 0.07607890209443283, 0.38943531599749476, 0.12278391287780109, 0.0]",0.0,0.0,1779641488.6787887,63,0,63,0,idle
"[-0.003420845333908886, 0.5237384019384584, -0.5233544295030197, 0.07607890209443283, 0.38943531599749476, 0.12278391287780109, 0.0]","[-0.003420845333908886, 0.5237384019384584, -0.5233544295030197, 0.07607890209443283, 0.38943531599749476, 0.12278391287780109, 0.0]",0.0,0.0,1779641488.7293284,64,0,64,0,idle
"[-0.003420845333908886, 0.5237384019384584, -0.5233544295030197, 0.07607890209443283, 0.38943531599749476, 0.12278391287780109, 0.0]","[-0.003420845333908886, 0.5237384019384584, -0.5233544295030197, 0.07607890209443283, 0.38943531599749476, 0.12278391287780109, 0.0]",0.0,0.0,1779641488.7798226,65,0,65,0,idle
"[-0.003420845333908886, 0.5237384019384584, -0.5233544295030197, 0.07607890209443283, 0.38943531599749476, 0.12278391287780109, 0.0]","[-0.003420845333908886, 0.5237384019384584, -0.5233544295030197, 0.07607890209443283, 0.38943531599749476, 0.12278391287780109, 0.0]",0.0,0.0,1779641488.830068,66,0,66,0,idle
"[-0.003420845333908886, 0.5237384019384584, -0.5233544295030197, 0.07607890209443283, 0.38943531599749476, 0.12278391287780109, 0.0]","[-0.003420845333908886, 0.5237384019384584, -0.5233544295030197, 0.07607890209443283, 0.38943531599749476, 0.12278391287780109, 0.0]",0.0,0.0,1779641488.8805451,67,0,67,0,idle
"[-0.003420845333908886, 0.5237384019384584, -0.5233544295030197, 0.07607890209443283, 0.38943531599749476, 0.12278391287780109, 0.0]","[-0.003420845333908886, 0.5237384019384584, -0.5233544295030197, 0.07607890209443283, 0.38943531599749476, 0.12278391287780109, 0.0]",0.0,0.0,1779641488.9308305,68,0,68,0,idle
"[-0.003420845333908886, 0.5237384019384584, -0.5233544295030197, 0.07607890209443283, 0.38943531599749476, 0.12278391287780109, 0.0]","[-0.003420845333908886, 0.5237384019384584, -0.5233544295030197, 0.07607890209443283, 0.38943531599749476, 0.12278391287780109, 0.0]",0.0,0.0,1779641488.9812672,69,0,69,0,idle
"[-0.003420845333908886, 0.5237384019384584, -0.5233544295030197, 0.07607890209443283, 0.38943531599749476, 0.12278391287780109, 0.0]","[-0.003420845333908886, 0.5237384019384584, -0.5233544295030197, 0.07607890209443283, 0.38943531599749476, 0.12278391287780109, 0.0]",0.0,0.0,1779641489.0317967,70,0,70,0,idle
"[-0.003420845333908886, 0.5237384019384584, -0.5233544295030197, 0.07607890209443283, 0.38943531599749476, 0.12278391287780109, 0.0]","[-0.003420845333908886, 0.5237384019384584, -0.5233544295030197, 0.07607890209443283, 0.38943531599749476, 0.12278391287780109, 0.0]",0.0,0.0,1779641489.0822852,71,0,71,0,idle
"[-0.003420845333908886, 0.5237384019384584, -0.5233544295030197, 0.07607890209443283, 0.38943531599749476, 0.12278391287780109, 0.0]","[-0.003420845333908886, 0.5237384019384584, -0.5233544295030197, 0.07607890209443283, 0.38943531599749476, 0.12278391287780109, 0.0]",0.0,0.0,1779641489.1326041,72,0,72,0,idle
"[-0.003420845333908886, 0.5237384019384584, -0.5233544295030197, 0.07607890209443283, 0.38943531599749476, 0.12278391287780109, 0.0]","[-0.003420845333908886, 0.5237384019384584, -0.5233544295030197, 0.07607890209443283, 0.38943531599749476, 0.12278391287780109, 0.0]",0.0,0.0,1779641489.1829596,73,0,73,0,idle
"[-0.003420845333908886, 0.5237384019384584, -0.5233544295030197, 0.07607890209443283, 0.38943531599749476, 0.12278391287780109, 0.0]","[-0.003420845333908886, 0.5237384019384584, -0.5233544295030197, 0.07607890209443283, 0.38943531599749476, 0.12278391287780109, 0.0]",0.0,0.0,1779641489.233376,74,0,74,0,idle
"[-0.003420845333908886, 0.5237384019384584, -0.5233544295030197, 0.07607890209443283, 0.38943531599749476, 0.12278391287780109, 0.0]","[-0.003420845333908886, 0.5237384019384584, -0.5233544295030197, 0.07607890209443283, 0.38943531599749476, 0.12278391287780109, 0.0]",0.0,0.0,1779641489.2839556,75,0,75,0,idle
"[-0.003420845333908886, 0.5237384019384584, -0.5233544295030197, 0.07607890209443283, 0.38943531599749476, 0.12278391287780109, 0.0]","[-0.003420845333908886, 0.5237384019384584, -0.5233544295030197, 0.07607890209443283, 0.38943531599749476, 0.12278391287780109, 0.0]",0.0,0.0,1779641489.33417,76,0,76,0,idle
"[-0.003420845333908886, 0.5237384019384584, -0.5233544295030197, 0.07607890209443283, 0.38943531599749476, 0.12278391287780109, 0.0]","[-0.003420845333908886, 0.5237384019384584, -0.5233544295030197, 0.07607890209443283, 0.38943531599749476, 0.12278391287780109, 0.0]",0.0,0.0,1779641489.3845596,77,0,77,0,idle
"[-0.003420845333908886, 0.5237384019384584, -0.5233544295030197, 0.07607890209443283, 0.38943531599749476, 0.12278391287780109, 0.0]","[-0.003420845333908886, 0.5237384019384584, -0.5233544295030197, 0.07607890209443283, 0.38943531599749476, 0.12278391287780109, 0.0]",0.0,0.0,1779641489.4350615,78,0,78,0,idle
"[-0.003420845333908886, 0.5237384019384584, -0.5233544295030197, 0.07607890209443283, 0.38943531599749476, 0.12278391287780109, 0.0]","[-0.003420845333908886, 0.5237384019384584, -0.5233544295030197, 0.07607890209443283, 0.38943531599749476, 0.12278391287780109, 0.0]",0.0,0.0,1779641489.4856355,79,0,79,0,idle
"[-0.003420845333908886, 0.5237384019384584, -0.5233544295030197, 0.07607890209443283, 0.38943531599749476, 0.12278391287780109, 0.0]","[-0.003420845333908886, 0.5237384019384584, -0.5233544295030197, 0.07607890209443283, 0.38943531599749476, 0.12278391287780109, 0.0]",0.0,0.0,1779641489.5359428,80,0,80,0,idle
"[-0.003420845333908886, 0.5237384019384584, -0.5233544295030197, 0.07607890209443283, 0.38943531599749476, 0.12278391287780109, 0.0]","[-0.003420845333908886, 0.5237384019384584, -0.5233544295030197, 0.07607890209443283, 0.38943531599749476, 0.12278391287780109, 0.0]",0.0,0.0,1779641489.5863252,81,0,81,0,idle
"[-0.003420845333908886, 0.5237384019384584, -0.5233544295030197, 0.07607890209443283, 0.38943531599749476, 0.12278391287780109, 0.0]","[-0.003420845333908886, 0.5237384019384584, -0.5233544295030197, 0.07607890209443283, 0.38943531599749476, 0.12278391287780109, 0.0]",0.0,0.0,1779641489.636605,82,0,82,0,idle
"[-0.003420845333908886, 0.5237384019384584, -0.5233544295030197, 0.07607890209443283, 0.38943531599749476, 0.12278391287780109, 0.0]","[-0.003420845333908886, 0.5237384019384584, -0.5233544295030197, 0.07607890209443283, 0.38943531599749476, 0.12278391287780109, 0.0]",0.0,0.0,1779641489.6870668,83,0,83,0,idle
"[-0.003420845333908886, 0.5237384019384584, -0.5233544295030197, 0.07607890209443283, 0.38943531599749476, 0.12278391287780109, 0.0]","[-0.003420845333908886, 0.5237384019384584, -0.5233544295030197, 0.07607890209443283, 0.38943531599749476, 0.12278391287780109, 0.0]",0.0,0.0,1779641489.7376018,84,0,84,0,idle
"[-0.003420845333908886, 0.5237384019384584, -0.5233544295030197, 0.07607890209443283, 0.38943531599749476, 0.12278391287780109, 0.0]","[-0.003420845333908886, 0.5237384019384584, -0.5233544295030197, 0.07607890209443283, 0.38943531599749476, 0.12278391287780109, 0.0]",0.0,0.0,1779641489.7880783,85,0,85,0,idle
"[-0.003420845333908886, 0.5237384019384584, -0.5233544295030197, 0.07607890209443283, 0.38943531599749476, 0.12278391287780109, 0.0]","[-0.003420845333908886, 0.5237384019384584, -0.5233544295030197, 0.07607890209443283, 0.38943531599749476, 0.12278391287780109, 0.0]",0.0,0.0,1779641489.838241,86,0,86,0,idle
"[-0.003420845333908886, 0.5237384019384584, -0.5233544295030197, 0.07607890209443283, 0.38943531599749476, 0.12278391287780109, 0.0]","[-0.003420845333908886, 0.5237384019384584, -0.5233544295030197, 0.07607890209443283, 0.38943531599749476, 0.12278391287780109, 0.0]",0.0,0.0,1779641489.8887053,87,0,87,0,idle
"[-0.003420845333908886, 0.5237384019384584, -0.5233544295030197, 0.07607890209443283, 0.38943531599749476, 0.12278391287780109, 0.0]","[-0.003420845333908886, 0.5237384019384584, -0.5233544295030197, 0.07607890209443283, 0.38943531599749476, 0.12278391287780109, 0.0]",0.0,0.0,1779641489.9391088,88,0,88,0,idle
"[-0.003420845333908886, 0.5237384019384584, -0.5233544295030197, 0.07607890209443283, 0.38943531599749476, 0.12278391287780109, 0.0]","[-0.003420845333908886, 0.5237384019384584, -0.5233544295030197, 0.07607890209443283, 0.38943531599749476, 0.12278391287780109, 0.0]",0.0,0.0,1779641489.9894981,89,0,89,0,idle
"[-0.003420845333908886, 0.5237384019384584, -0.5233544295030197, 0.07607890209443283, 0.38943531599749476, 0.12278391287780109, 0.0]","[-0.003420845333908886, 0.5237384019384584, -0.5233544295030197, 0.07607890209443283, 0.38943531599749476, 0.12278391287780109, 0.0]",0.0,0.0,1779641490.0401332,90,0,90,0,idle
"[-0.003420845333908886, 0.5237384019384584, -0.5233544295030197, 0.07607890209443283, 0.38943531599749476, 0.12278391287780109, 0.0]","[-0.003420845333908886, 0.5237384019384584, -0.5233544295030197, 0.07607890209443283, 0.38943531599749476, 0.12278391287780109, 0.0]",0.0,0.0,1779641490.0905726,91,0,91,0,idle
"[-0.003420845333908886, 0.5237384019384584, -0.5233544295030197, 0.07607890209443283, 0.38943531599749476, 0.12278391287780109, 0.0]","[-0.003420845333908886, 0.5237384019384584, -0.5233544295030197, 0.07607890209443283, 0.38943531599749476, 0.12278391287780109, 0.0]",0.0,0.0,1779641490.1407123,92,0,92,0,idle
"[-0.003420845333908886, 0.5237384019384584, -0.5233544295030197, 0.07607890209443283, 0.38943531599749476, 0.12278391287780109, 0.0]","[-0.003420845333908886, 0.5237384019384584, -0.5233544295030197, 0.07607890209443283, 0.38943531599749476, 0.12278391287780109, 0.0]",0.0,0.0,1779641490.1912425,93,0,93,0,idle
"[-0.003420845333908886, 0.5237384019384584, -0.5233544295030197, 0.07607890209443283, 0.38943531599749476, 0.12278391287780109, 0.0]","[-0.003420845333908886, 0.5237384019384584, -0.5233544295030197, 0.07607890209443283, 0.38943531599749476, 0.12278391287780109, 0.0]",0.0,0.0,1779641490.2417223,94,0,94,0,idle
"[-0.003420845333908886, 0.5237384019384584, -0.5233544295030197, 0.07607890209443283, 0.38943531599749476, 0.12278391287780109, 0.0]","[-0.003420845333908886, 0.5237384019384584, -0.5233544295030197, 0.07607890209443283, 0.38943531599749476, 0.12278391287780109, 0.0]",0.0,0.0,1779641490.2921734,95,0,95,0,idle
"[-0.003420845333908886, 0.5237384019384584, -0.5233544295030197, 0.07607890209443283, 0.38943531599749476, 0.12278391287780109, 0.0]","[-0.003420845333908886, 0.5237384019384584, -0.5233544295030197, 0.07607890209443283, 0.38943531599749476, 0.12278391287780109, 0.0]",0.0,0.0,1779641490.342411,96,0,96,0,idle
"[-0.003420845333908886, 0.5237384019384584, -0.5233544295030197, 0.07607890209443283, 0.38943531599749476, 0.12278391287780109, 0.0]","[-0.003420845333908886, 0.5237384019384584, -0.5233544295030197, 0.07607890209443283, 0.38943531599749476, 0.12278391287780109, 0.0]",0.0,0.0,1779641490.3928661,97,0,97,0,idle
"[-0.003420845333908886, 0.5237384019384584, -0.5233544295030197, 0.07607890209443283, 0.38943531599749476, 0.12278391287780109, 0.0]","[-0.003420845333908886, 0.5237384019384584, -0.5233544295030197, 0.07607890209443283, 0.38943531599749476, 0.12278391287780109, 0.0]",0.0,0.0,1779641490.4434538,98,0,98,0,idle
"[-0.003420845333908886, 0.5237384019384584, -0.5233544295030197, 0.07607890209443283, 0.38943531599749476, 0.12278391287780109, 0.0]","[-0.003420845333908886, 0.5237384019384584, -0.5233544295030197, 0.07607890209443283, 0.38943531599749476, 0.12278391287780109, 0.0]",0.0,0.0,1779641490.4940324,99,0,99,0,idle
"[-0.003420845333908886, 0.5237384019384584, -0.5233544295030197, 0.07607890209443283, 0.38943531599749476, 0.12278391287780109, 0.0]","[-0.003420845333908886, 0.5237384019384584, -0.5233544295030197, 0.07607890209443283, 0.38943531599749476, 0.12278391287780109, 0.0]",0.0,0.0,1779641490.5441635,100,0,100,0,idle
