timestamp,topic,payload_raw,pose_x,pose_y,pose_z,pose_roll,pose_pitch,pose_yaw,j1,j2,j3,j4,j5,j6,linear,angular,gripper_value,event
2026-05-24T13:54:30.603,robot/gripper,g 0.92,,,,,,,,,0.92,gripper_cmd
2026-05-24T13:54:30.829,robot/gripper,g 0.9,,,,,,,,,0.9,gripper_cmd
2026-05-24T13:54:30.832,robot/gripper,g 0.9,,,,,,,,,0.9,gripper_cmd
2026-05-24T13:54:30.916,robot/gripper,g 0.86,,,,,,,,,0.86,gripper_cmd
2026-05-24T13:54:30.992,robot/gripper,g 0.8,,,,,,,,,0.8,gripper_cmd
2026-05-24T13:54:31.132,robot/gripper,g 0.61,,,,,,,,,0.61,gripper_cmd
2026-05-24T13:54:31.138,robot/gripper,g 0.51,,,,,,,,,0.51,gripper_cmd
2026-05-24T13:54:31.325,robot/gripper,g 0.13,,,,,,,,,0.13,gripper_cmd
2026-05-24T13:54:31.440,robot/gripper,g 0.09,,,,,,,,,0.09,gripper_cmd
2026-05-24T13:54:33.108,robot/gripper,g 0.09,,,,,,,,,0.09,gripper_cmd
2026-05-24T13:54:33.114,robot/gripper,g 0.11,,,,,,,,,0.11,gripper_cmd
2026-05-24T13:54:33.173,robot/gripper,g 0.15,,,,,,,,,0.15,gripper_cmd
2026-05-24T13:54:33.271,robot/gripper,g 0.22,,,,,,,,,0.22,gripper_cmd
2026-05-24T13:54:33.411,robot/gripper,g 0.8,,,,,,,,,0.8,gripper_cmd
2026-05-24T13:54:33.547,robot/gripper,g 0.8,,,,,,,,,0.8,gripper_cmd
2026-05-24T13:54:33.688,robot/gripper,g 0.8,,,,,,,,,0.8,gripper_cmd
2026-05-24T13:54:33.774,robot/gripper,g 0.78,,,,,,,,,0.78,gripper_cmd
2026-05-24T13:54:33.874,robot/gripper,g 0.78,,,,,,,,,0.78,gripper_cmd
2026-05-24T13:54:33.963,robot/gripper,g 0.72,,,,,,,,,0.72,gripper_cmd
2026-05-24T13:54:34.048,robot/gripper,g 0.45,,,,,,,,,0.45,gripper_cmd
2026-05-24T13:54:34.134,robot/gripper,g 0.22,,,,,,,,,0.22,gripper_cmd
2026-05-24T13:54:34.228,robot/gripper,g 0.22,,,,,,,,,0.22,gripper_cmd
2026-05-24T13:54:34.404,robot/gripper,g 0.2,,,,,,,,,0.2,gripper_cmd
2026-05-24T13:54:42.454,system,,,,,,,,,,,disconnect_rcNormal disconnection
2026-05-24T13:54:46.191,system,,,,,,,,,,,shutdown
2026-05-24T13:55:25.984,robot/gripper,g 0.03,,,,,,,,,0.03,gripper_cmd
2026-05-24T13:55:25.987,robot/gripper,g 0.16,,,,,,,,,0.16,gripper_cmd
2026-05-24T13:55:26.083,robot/gripper,g 0.33,,,,,,,,,0.33,gripper_cmd
2026-05-24T13:55:26.229,robot/gripper,g 0.37,,,,,,,,,0.37,gripper_cmd
2026-05-24T13:55:26.439,robot/gripper,g 0.51,,,,,,,,,0.51,gripper_cmd
2026-05-24T13:55:26.446,robot/gripper,g 0.51,,,,,,,,,0.51,gripper_cmd
2026-05-24T13:55:26.572,robot/gripper,g 0.51,,,,,,,,,0.51,gripper_cmd
2026-05-24T13:55:26.650,robot/gripper,g 0.51,,,,,,,,,0.51,gripper_cmd
2026-05-24T13:55:26.983,robot/gripper,g 0.53,,,,,,,,,0.53,gripper_cmd
2026-05-24T13:55:26.989,robot/gripper,g 0.53,,,,,,,,,0.53,gripper_cmd
2026-05-24T13:55:27.855,robot/gripper,g 0.53,,,,,,,,,0.53,gripper_cmd
2026-05-24T13:55:27.860,robot/gripper,g 0.74,,,,,,,,,0.74,gripper_cmd
2026-05-24T13:55:27.927,robot/gripper,g 0.93,,,,,,,,,0.93,gripper_cmd
2026-05-24T13:55:27.987,robot/gripper,g 0.95,,,,,,,,,0.95,gripper_cmd
2026-05-24T13:55:28.196,robot/gripper,g 1,,,,,,,,,1.0,gripper_cmd
2026-05-24T13:55:28.332,robot/gripper,g 1,,,,,,,,,1.0,gripper_cmd
2026-05-24T13:55:28.532,robot/gripper,g 1,,,,,,,,,1.0,gripper_cmd
2026-05-24T13:55:28.638,robot/gripper,g 1,,,,,,,,,1.0,gripper_cmd
2026-05-24T13:55:28.849,robot/gripper,g 1,,,,,,,,,1.0,gripper_cmd
2026-05-24T13:55:29.275,robot/gripper,g 1,,,,,,,,,1.0,gripper_cmd
2026-05-24T13:55:29.344,robot/gripper,g 1,,,,,,,,,1.0,gripper_cmd
2026-05-24T13:55:29.622,robot/gripper,g 1,,,,,,,,,1.0,gripper_cmd
2026-05-24T13:55:29.626,robot/gripper,g 1,,,,,,,,,1.0,gripper_cmd
2026-05-24T13:55:30.199,robot/gripper,g 1,,,,,,,,,1.0,gripper_cmd
2026-05-24T13:55:30.204,robot/gripper,g 1,,,,,,,,,1.0,gripper_cmd
2026-05-24T13:55:30.268,robot/gripper,g 1,,,,,,,,,1.0,gripper_cmd
2026-05-24T13:55:30.338,robot/gripper,g 1,,,,,,,,,1.0,gripper_cmd
2026-05-24T13:55:30.431,robot/gripper,g 1,,,,,,,,,1.0,gripper_cmd
2026-05-24T13:55:30.484,robot/gripper,g 0.78,,,,,,,,,0.78,gripper_cmd
2026-05-24T13:55:30.579,robot/gripper,g 0.64,,,,,,,,,0.64,gripper_cmd
2026-05-24T13:55:30.679,robot/gripper,g 0.58,,,,,,,,,0.58,gripper_cmd
2026-05-24T13:55:30.723,robot/gripper,g 0.53,,,,,,,,,0.53,gripper_cmd
2026-05-24T13:55:30.919,robot/gripper,g 0.2,,,,,,,,,0.2,gripper_cmd
2026-05-24T13:55:31.031,robot/gripper,g 0.03,,,,,,,,,0.03,gripper_cmd
2026-05-24T13:55:31.188,robot/gripper,g 0.11,,,,,,,,,0.11,gripper_cmd
2026-05-24T13:55:31.368,robot/gripper,g 0.3,,,,,,,,,0.3,gripper_cmd
2026-05-24T13:55:31.482,robot/gripper,g 1,,,,,,,,,1.0,gripper_cmd
2026-05-24T13:55:31.560,robot/gripper,g 1,,,,,,,,,1.0,gripper_cmd
2026-05-24T13:55:31.697,robot/gripper,g 1,,,,,,,,,1.0,gripper_cmd
2026-05-24T13:55:31.700,robot/gripper,g 1,,,,,,,,,1.0,gripper_cmd
2026-05-24T13:55:31.763,robot/gripper,g 1,,,,,,,,,1.0,gripper_cmd
2026-05-24T13:55:31.841,robot/gripper,g 1,,,,,,,,,1.0,gripper_cmd
2026-05-24T13:55:32.056,robot/gripper,g 1,,,,,,,,,1.0,gripper_cmd
2026-05-24T13:55:32.332,robot/gripper,g 1,,,,,,,,,1.0,gripper_cmd
2026-05-24T13:55:32.842,robot/gripper,g 1,,,,,,,,,1.0,gripper_cmd
2026-05-24T13:55:32.846,robot/gripper,g 1,,,,,,,,,1.0,gripper_cmd
2026-05-24T13:55:32.968,robot/gripper,g 1,,,,,,,,,1.0,gripper_cmd
2026-05-24T13:55:33.071,robot/gripper,g 1,,,,,,,,,1.0,gripper_cmd
2026-05-24T13:55:33.075,robot/gripper,g 1,,,,,,,,,1.0,gripper_cmd
2026-05-24T13:55:33.100,robot/gripper,g 1,,,,,,,,,1.0,gripper_cmd
2026-05-24T13:55:33.106,robot/gripper,g 0.95,,,,,,,,,0.95,gripper_cmd
2026-05-24T13:55:33.182,robot/gripper,g 0.65,,,,,,,,,0.65,gripper_cmd
2026-05-24T13:55:33.235,robot/gripper,g 0.51,,,,,,,,,0.51,gripper_cmd
2026-05-24T13:55:33.364,robot/gripper,g 0.22,,,,,,,,,0.22,gripper_cmd
2026-05-24T13:55:33.470,robot/gripper,g 0.13,,,,,,,,,0.13,gripper_cmd
2026-05-24T13:55:33.632,robot/gripper,g 0.09,,,,,,,,,0.09,gripper_cmd
2026-05-24T13:55:33.695,robot/gripper,g 0.01,,,,,,,,,0.01,gripper_cmd
2026-05-24T13:55:33.818,robot/gripper,g 0.24,,,,,,,,,0.24,gripper_cmd
2026-05-24T13:55:33.926,robot/gripper,g 0.24,,,,,,,,,0.24,gripper_cmd
2026-05-24T13:55:34.117,robot/gripper,g 0.24,,,,,,,,,0.24,gripper_cmd
2026-05-24T13:55:34.122,robot/gripper,g 0.22,,,,,,,,,0.22,gripper_cmd
2026-05-24T13:55:34.125,robot/gripper,g 0.2,,,,,,,,,0.2,gripper_cmd
2026-05-24T13:55:37.942,robot/arm,g 31.00,,,,,,,,,,bad_text_arm_cmd
2026-05-24T13:55:39.219,robot/arm,g 33.00,,,,,,,,,,bad_text_arm_cmd
2026-05-24T13:55:39.223,robot/arm,g 54.00,,,,,,,,,,bad_text_arm_cmd
2026-05-24T13:55:39.310,robot/arm,g 75.00,,,,,,,,,,bad_text_arm_cmd
2026-05-24T13:55:39.479,robot/arm,g 80.00,,,,,,,,,,bad_text_arm_cmd
2026-05-24T13:55:39.888,robot/arm,g 82.00,,,,,,,,,,bad_text_arm_cmd
2026-05-24T13:55:39.890,robot/arm,g 99.00,,,,,,,,,,bad_text_arm_cmd
2026-05-24T13:55:40.172,robot/arm,g 100.00,,,,,,,,,,bad_text_arm_cmd
2026-05-24T13:55:42.796,robot/arm,g 96.00,,,,,,,,,,bad_text_arm_cmd
2026-05-24T13:55:42.799,robot/arm,g 42.00,,,,,,,,,,bad_text_arm_cmd
2026-05-24T13:55:42.843,robot/arm,g 24.00,,,,,,,,,,bad_text_arm_cmd
2026-05-24T13:55:43.033,robot/arm,g 17.00,,,,,,,,,,bad_text_arm_cmd
2026-05-24T13:55:43.176,robot/arm,g 16.00,,,,,,,,,,bad_text_arm_cmd
2026-05-24T13:55:43.287,robot/arm,g 15.00,,,,,,,,,,bad_text_arm_cmd
2026-05-24T13:55:43.411,robot/arm,g 13.00,,,,,,,,,,bad_text_arm_cmd
2026-05-24T13:55:43.543,robot/arm,g 5.00,,,,,,,,,,bad_text_arm_cmd
2026-05-24T13:55:48.688,robot/arm,b 32.00,0.55851,0.52431,-0.52351,-0.09559,0.28321,-0.02714,,,,arm_text_b
2026-05-24T13:55:49.697,feedback,,0.54514,0.52431,-0.52351,-0.09559,0.28321,-0.02714,,,,actual_joints
2026-05-24T13:55:52.097,robot/arm,b 139.00,2.42601,0.52431,-0.52351,-0.09559,0.28321,-0.02714,,,,arm_text_b
2026-05-24T13:55:53.103,feedback,,1.11417,0.52431,-0.52351,-0.09559,0.28321,-0.02714,,,,actual_joints
2026-05-24T13:55:54.072,robot/arm,s 37.00,1.11417,0.64577,-0.52351,-0.09559,0.28321,-0.02714,,,,arm_text_s
2026-05-24T13:55:55.078,feedback,,1.26416,0.64621,-0.52351,-0.09559,0.28321,-0.02714,,,,actual_joints
2026-05-24T13:55:56.774,robot/arm,s 165.00,1.26416,2.87979,-0.52351,-0.09559,0.28321,-0.02714,,,,arm_text_s
2026-05-24T13:55:57.783,feedback,,1.26318,1.21403,-0.52325,-0.09559,0.28306,-0.02714,,,,actual_joints
2026-05-24T13:55:57.996,robot/arm,s 78.00,1.26318,1.36136,-0.52325,-0.09559,0.28306,-0.02714,,,,arm_text_s
2026-05-24T13:55:59.004,feedback,,1.26318,1.3623,-0.52397,-0.09559,0.2836,-0.02714,,,,actual_joints
2026-05-24T13:56:00.301,robot/arm,s 52.00,1.26318,0.90757,-0.52397,-0.09559,0.2836,-0.02714,,,,arm_text_s
2026-05-24T13:56:00.570,robot/arm,s 32.00,1.26318,0.55851,-0.52397,-0.09559,0.2836,-0.02714,,,,arm_text_s
2026-05-24T13:56:01.311,feedback,,1.26318,0.90724,-0.52397,-0.09559,0.28372,-0.02714,,,,actual_joints
2026-05-24T13:56:02.317,feedback,,1.26318,0.55955,-0.52397,-0.09559,0.28372,-0.02714,,,,actual_joints
2026-05-24T13:56:03.782,robot/arm,e 41.00,1.26318,0.55955,0.0,-0.09559,0.28372,-0.02714,,,,arm_text_e
2026-05-24T13:56:04.731,robot/arm,e 128.00,1.26318,0.55955,0.0,-0.09559,0.28372,-0.02714,,,,arm_text_e
2026-05-24T13:56:04.790,feedback,,1.26318,0.55955,-0.0014,-0.09559,0.28201,-0.02714,,,,actual_joints
2026-05-24T13:56:05.798,feedback,,1.26318,0.55955,0.0,-0.09559,0.28321,-0.02714,,,,actual_joints
2026-05-24T13:56:06.296,robot/arm,e 49.00,1.26318,0.55955,0.0,-0.09559,0.28321,-0.02714,,,,arm_text_e
2026-05-24T13:56:07.303,feedback,,1.26318,0.55955,0.0,-0.09559,0.28321,-0.02714,,,,actual_joints
2026-05-24T13:56:07.365,robot/arm,e 48.00,1.26318,0.55955,0.0,-0.09559,0.28321,-0.02714,,,,arm_text_e
2026-05-24T13:56:07.371,robot/arm,e 19.00,1.26318,0.55955,0.0,-0.09559,0.28321,-0.02714,,,,arm_text_e
2026-05-24T13:56:07.431,robot/arm,e 17.00,1.26318,0.55955,0.0,-0.09559,0.28321,-0.02714,,,,arm_text_e
2026-05-24T13:56:07.804,robot/arm,e 16.00,1.26318,0.55955,0.0,-0.09559,0.28321,-0.02714,,,,arm_text_e
2026-05-24T13:56:07.808,robot/arm,e 13.00,1.26318,0.55955,0.0,-0.09559,0.28321,-0.02714,,,,arm_text_e
2026-05-24T13:56:07.963,robot/arm,e 0.00,1.26318,0.55955,0.0,-0.09559,0.28321,-0.02714,,,,arm_text_e
2026-05-24T13:56:08.374,feedback,,1.26318,0.55955,0.0,-0.09559,0.28321,-0.02714,,,,actual_joints
2026-05-24T13:56:09.381,feedback,,1.26318,0.55955,0.0,-0.09559,0.28321,-0.02714,,,,actual_joints
2026-05-24T13:56:09.846,robot/arm,e 59.00,1.26318,0.55955,0.0,-0.09559,0.28321,-0.02714,,,,arm_text_e
2026-05-24T13:56:10.388,feedback,,1.26318,0.55955,0.0,-0.09559,0.28321,-0.02714,,,,actual_joints
2026-05-24T13:56:10.726,robot/arm,e 21.00,1.26318,0.55955,0.0,-0.09559,0.28321,-0.02714,,,,arm_text_e
2026-05-24T13:56:11.399,feedback,,1.26318,0.55955,0.0,-0.09559,0.28321,-0.02714,,,,actual_joints
2026-05-24T13:56:12.407,feedback,,1.26318,0.55955,0.0,-0.09559,0.28321,-0.02714,,,,actual_joints
2026-05-24T13:56:12.554,robot/arm,s 95.00,1.26318,1.65806,0.0,-0.09559,0.28321,-0.02714,,,,arm_text_s
2026-05-24T13:56:13.413,feedback,,1.26318,0.55955,0.0,-0.09559,0.28321,-0.02714,,,,actual_joints
2026-05-24T13:56:14.424,feedback,,1.26318,0.55955,0.0,-0.09559,0.28321,-0.02714,,,,actual_joints
2026-05-24T13:56:14.509,robot/arm,w 42.00,1.26318,0.55955,0.0,-0.09559,0.73304,-0.02714,,,,arm_text_w
2026-05-24T13:56:15.429,feedback,,1.26318,0.55955,0.0,-0.09559,0.28321,-0.02714,,,,actual_joints
2026-05-24T13:56:15.816,robot/arm,w 120.00,1.26318,0.55955,0.0,-0.09559,1.309,-0.02714,,,,arm_text_w
2026-05-24T13:56:16.437,feedback,,1.26318,1.10586,-0.00794,-0.09379,0.22873,-0.02714,,,,actual_joints
2026-05-24T13:56:17.452,feedback,,1.26318,1.13574,-0.00794,-0.09379,0.19944,-0.02714,,,,actual_joints
2026-05-24T13:56:18.042,robot/arm,w 21.00,1.26318,1.13574,-0.00794,-0.09379,0.36652,-0.02714,,,,arm_text_w
2026-05-24T13:56:18.472,feedback,,1.26318,1.13574,-0.00794,-0.09379,0.19944,-0.02714,,,,actual_joints
2026-05-24T13:56:18.957,robot/arm,w 73.00,1.26318,1.13574,-0.00794,-0.09379,1.27409,-0.02714,,,,arm_text_w
2026-05-24T13:56:19.494,feedback,,1.26318,1.13574,-0.00794,-0.09379,0.19944,-0.02714,,,,actual_joints
2026-05-24T13:56:20.508,feedback,,1.26318,1.13574,-0.00794,-0.09379,0.19944,-0.02714,,,,actual_joints
2026-05-24T13:56:27.144,system,,,,,,,,,,,disconnect_rcNormal disconnection
2026-05-24T13:56:30.882,system,,,,,,,,,,,shutdown
